City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
507,acarau,-2.8856,-40.12,25.31,79,6,8.03,BR,1722984262
508,duki,30.1541,68.5728,26.75,74,43,1.78,PK,1722984263
509,bireun,5.203,96.7009,24.34,83,99,1.98,ID,1722984264
510,kurmuk,10.55,34.2833,19.98,94,100,1.2,SD,1722984265
511,crestview,30.7621,-86.5705,36.27,56,20,3.6,US,1722984144
512,chimbote,-9.0853,-78.5783,17.35,83,46,5.52,PE,1722984019
513,valparaiso,-33.0393,-71.6273,11.8,81,20,6.17,CL,1722984018
514,san luis jilotepeque,14.65,-89.7333,32.24,81,30,2.68,GT,1722984270
515,divinopolis,-20.1389,-44.8839,21.02,41,2,3.05,BR,1722983984
516,miyaly,48.8844,53.7836,26.14,49,86,2.65,KZ,1722984272
517,hobyo,5.3505,48.5268,24.53,88,51,11.62,SO,1722984273
518,sundsvall,62.3913,17.3063,12.98,94,0,1.54,SE,1722984274
519,magdagachi,53.45,125.8,16.29,85,97,2.03,RU,1722984275
520,tamale,9.4008,-0.8393,25.48,74,98,2.92,GH,1722984277
521,el bordo,2.117,-76.9821,24.5,75,19,0.91,CO,1722984279
522,paita,-5.0892,-81.1144,19.14,76,5,10.32,PE,1722984280
523,orchard homes,46.8633,-114.0484,29.4,43,40,1.54,US,1722984281
524,lincoln city,44.9582,-124.0179,22.38,72,0,4.92,US,1722984282
525,east london,-33.0153,27.9116,14.26,66,0,3.18,ZA,1722984283
526,hue,16.4667,107.6,26.06,83,20,0.51,VN,1722984285
527,labytnangi,66.6572,66.4183,5.95,77,0,1.75,RU,1722984286
528,las veredas,23.1388,-109.7075,24.8,83,100,3.6,MX,1722984287
529,carutapera,-1.195,-46.02,25.4,82,94,2.87,BR,1722984288
530,novodvinsk,64.4165,40.8122,10.86,75,7,2.09,RU,1722984122
531,saynshand,44.8824,110.1163,21.49,55,5,3.39,MN,1722984291
532,cururupu,-1.8283,-44.8683,23.72,85,100,0.98,BR,1722984292
533,bengkulu,-3.8004,102.2655,23.0,93,90,2.04,ID,1722984293
534,coahuayana de hidalgo,18.7,-103.6583,31.1,66,84,2.87,MX,1722984294
535,karratha,-20.7377,116.8463,17.78,50,2,2.54,AU,1722984295
536,ouadda,8.0777,22.4007,19.87,97,100,1.27,CF,1722984296
537,berezovyy,51.6667,135.7,24.82,64,18,0.6,RU,1722984298
538,laguna,38.421,-121.4238,40.75,14,0,2.57,US,1722984299
539,hermiston,45.8404,-119.2895,36.37,15,0,4.63,US,1722984146
540,la passe,45.5549,-0.8967,21.34,93,97,4.05,FR,1722984301
541,saint-pierre,-21.3393,55.4781,19.82,60,40,4.12,RE,1722984302
542,merizo village,13.2658,144.6691,29.99,85,26,0.85,GU,1722984304
543,dalandzadgad,43.5708,104.425,24.34,40,100,5.8,MN,1722984305
544,fort bragg,35.139,-79.006,24.91,94,100,5.66,US,1722984306
545,bull savanna,17.8868,-77.5902,27.44,75,69,0.42,JM,1722984307
546,alofi,-19.0595,-169.9187,24.94,61,6,4.63,NU,1722984308
547,derebucak,37.3918,31.5092,19.16,66,0,2.02,TR,1722984309
548,saint-joseph,-21.3667,55.6167,19.21,74,27,1.14,RE,1722984264
549,zabid,14.1951,43.3152,30.74,56,100,4.77,YE,1722984312
550,kavieng,-2.5744,150.7967,28.69,75,96,5.94,PG,1722984313
551,shantobe,52.4581,68.1839,17.65,85,99,1.34,KZ,1722984314
552,ilebo,-4.3167,20.5833,25.7,32,64,1.01,CD,1722984315
553,itoman,26.1247,127.6694,30.61,92,20,2.06,JP,1722984317
554,balkashino,52.5167,68.7667,17.26,87,96,1.17,KZ,1722984318
555,callao,-12.0667,-77.15,18.57,77,100,7.2,PE,1722984320
556,dadiya,9.6167,11.4333,22.41,95,78,1.71,NG,1722984321
557,quang ngai,15.1167,108.8,23.98,84,27,1.77,VN,1722984322
558,kralendijk,12.15,-68.2667,29.99,74,9,8.23,BQ,1722984323
559,talakan,50.3167,130.3667,23.53,61,0,1.55,RU,1722984325
560,datong,40.0936,113.2914,21.09,69,100,4.49,CN,1722984326
561,lucea,18.451,-78.1736,31.92,83,45,2.68,JM,1722984327
562,camiri,-20.05,-63.5167,29.88,37,39,1.54,BO,1722984328
563,klaksvik,62.2266,-6.589,11.51,92,81,9.92,FO,1722984329
564,corner brook,48.9667,-57.9484,18.09,65,6,3.47,CA,1722984197
565,fuling,29.7022,107.3919,26.67,86,31,1.07,CN,1722984331
566,crook,54.7,-1.7333,14.17,78,0,4.79,GB,1722984333
567,lompoc,34.6391,-120.4579,35.08,42,4,4.3,US,1722984334
568,maintirano,-18.0667,44.0167,21.3,80,0,4.62,MG,1722984335
569,zhezqazghan,47.7833,67.7667,26.12,28,69,3.11,KZ,1722984336
570,olyokminsk,60.3736,120.4264,19.29,68,84,0.28,RU,1722984337
571,siklos,45.855,18.2975,20.12,63,0,3.09,HU,1722984338
572,los andes,-32.8337,-70.5983,8.34,82,100,1.11,CL,1722984339
573,turpan,42.9333,89.1667,34.86,20,100,3.85,CN,1722984341
574,deulgaon raja,20.0167,76.0333,22.58,88,97,5.14,IN,1722984342
575,zunyi,27.6867,106.9072,22.09,95,3,1.17,CN,1722984343
576,san pedro pochutla,15.7333,-96.4667,32.84,67,80,3.39,MX,1722984344
577,kirakira,-10.4544,161.9205,27.47,79,74,6.45,SB,1722984345
578,tamanrasset,22.785,5.5228,28.95,12,0,2.06,DZ,1722984346
579,bara uchana,29.4667,76.1667,27.17,87,45,3.62,IN,1722984347
580,toamasina,-18.1667,49.3833,21.0,94,40,0.0,MG,1722984349
581,salinopolis,-0.6136,-47.3561,26.18,84,57,5.7,BR,1722984350
